dog ID,nose print image,width,height,laplacian_variance
3321,JQ8j09WsQnSlLrOeub9apAAAACMAARAD.jpg,217,217,234.58821873282056
3323,6z5-sRnDQ6eaEbrhpPYYhgAAACMAARAD.jpg,180,180,970.7258451065006
3323,d7Zf8kW9TxSyD6KqcfA1jAAAACMAARAD.jpg,171,171,1016.6564129473269
3326,ztKv9YUcQ0aUx8_pEYs4LAAAACMAARAD.jpg,406,406,291.16248080540333
3326,E9m18GFETiWO0Ao8UqyRwgAAACMAARAD.jpg,303,303,496.61278693323504
3326,VoebGDtKQl2qfSB1QsauwAAAACMAARAD.jpg,298,298,858.3917972203183
3333,frZh2SFFS8S7s3W-MfmGvwAAACMAARAD.jpg,177,177,182.067110385292
3333,zs6NmX7DQE-VCm96OjDVJAAAACMAARAD.jpg,168,168,574.3566861314838
3333,hNX7cT-tQ1u6WQtnLBhg-gAAACMAARAD.jpg,293,293,291.36062192171585
3338,FKV9SP57S7GOsuof4IhwlgAAACMAARAD.jpg,344,344,123.90732468739303
3338,sCqU4OgkR2apaFQJwtUCOwAAACMAARAD.jpg,210,210,198.288347535749
3338,FUGyEVr3SPuCO95k7Ebq1wAAACMAARAD.jpg,184,184,187.95578034435184
3341,M_RYoY2SQAmF8dM1QW6B7QAAACMAARAD.jpg,298,298,225.23606617142667
3341,Ebh1BCq6RpCrx-MSzDChqAAAACMAARAD.jpg,183,183,352.5288084667892
3341,BKHg6KS7Qvy-Bp7usWegbwAAACMAARAD.jpg,224,224,411.96127644363713
3342,5k4sjzVGR3KGbXsJaMWZDwAAACMAARAD.jpg,223,223,95.27686328192962
3342,weQXzgKcQ-iYRWqYydIAxQAAACMAARAD.jpg,187,187,197.5340725070176
3342,HTthGP9uSrmHKV3p4ac6zAAAACMAARAD.jpg,189,189,102.77046165918496
3348,dwoML0IOQguBEh7bwn-R9gAAACMAARAD.jpg,339,339,89.86592598835269
3348,PUcugxxsTLS0E-fgkWtGLAAAACMAARAD.jpg,300,300,578.1623543791359
3348,nO9MJBQ_S8Guwb-qTXzDvgAAACMAARAD.jpg,432,432,179.41910684975232
3355,da5HCm8xQnuCW_6EhpYyHAAAACMAARAD.jpg,296,296,220.1826505121773
3355,u1xVyKnLRjCUURSRQxeJHAAAACMAARAD.jpg,231,231,187.32504750679558
3355,wRuZfUi3SGCGXAkIeqgQMwAAACMAARAD.jpg,169,169,61.8449838620213
3360,HKf8C-aaRKGDMhedlNzr7wAAACMAARAD.jpg,228,228,139.39718966491193
3360,66MqsTM2StGpxi3pexcDpgAAACMAARAD.jpg,329,329,605.4149102227404
3360,0iWNHmtdT3WIteY42Nt7JwAAACMAARAD.jpg,394,394,474.39417749479173
3361,FnWsQyfTR3OOt-e916NEYgAAACMAARAD.jpg,201,201,145.24345846566052
3361,Ra0JrHAPQd-an2TDIJFF5wAAACMAARAD.jpg,200,200,53.310778669375
3361,L9ogxAMxSF2b0P7SmRGcWQAAACMAARAD.jpg,409,409,78.51337871494819
3362,o5ZrvSA9RLaFj95SLJeGfgAAACMAARAD.jpg,184,184,227.3591718398517
3362,yKbHwyZPTdeeHLhFjV0VSgAAACMAARAD.jpg,183,183,263.5885838575044
3362,R_Oz5g5NSgSNKdk1AL1XtwAAACMAARAD.jpg,168,168,117.230792789527
3377,vHq7xZb5SP2ZxpEhMnf96gAAACMAARAD.jpg,272,272,536.29723422015
3377,kigRdq38R2STF0aShK5J1QAAACMAARAD.jpg,217,217,172.2070741527405
3377,0oUMWZG6TbOpnNBBUI0JDgAAACMAARAD.jpg,202,202,2474.29955283074
3392,O1CN01VRmUGh282LD20uTDi_!!0-mtopupload.jpg,234,234,123.2747552119212
3392,O1CN01XamdHn1kVbjxXlHfO_!!0-mtopupload.jpg,232,232,79.24518295535948
3392,O1CN01wQKt4H1RAYqAguHP4_!!0-mtopupload.jpg,250,250,91.31361171558399
3400,SPZEvy7WR0mLZ84CkIe6vgAAACMAARAD.jpg,302,302,2846.605727270734
3400,CD-mQD7yTP-C2_F5xSVBdAAAACMAARAD.jpg,95,95,9462.105031557463
3400,ZZNAIg3MQya3ti4yX_sg7gAAACMAARED.jpg,95,95,9462.105031557463
3401,0JthCVaYR66NKvppWKPhVwAAACMAARAD.jpg,175,175,78.80819255017077
3401,diXz9GjUQ8O6n2zyiq_3ogAAACMAARAD.jpg,258,258,35.50408214078742
3401,16rmbJ0XQda2W8ulca69IgAAACMAARAD.jpg,225,225,43.62373197802774
3403,4Bs3xpz1TxapOJCKkAJbpAAAACMAARAD.jpg,150,150,445.79767866469143
3403,5Q2Ts_ESTcifrZw9lNOKGQAAACMAARAD.jpg,192,192,204.13608847061792
3403,X4AwmJWmQDqcZgkOhNBD3AAAACMAARAD.jpg,156,156,100.8507044268689
3405,Fpjhf_UoTR-LpxjgzprT5wAAACMAARAD.jpg,310,310,911.3562613228069
3405,BHuTY1EPQKya8LtwZ30M0AAAACMAARAD.jpg,237,237,86.2215402210731
3408,uZH9VkjBR6yMZaDQmotlbAAAACMAARAD.jpg,321,321,136.0555857196317
3408,X4wEK_4ETKK-GwDui0qcygAAACMAARAD.jpg,234,234,303.7020729635456
3408,rcwh5_JeQaGHftks4VJ2QwAAACMAARAD.jpg,169,169,1285.179814947781
3415,UwYxRYBZTlWeneLWntuWjQAAACMAARAD.jpg,219,219,107.95304752576006
3415,r4PVI1MlTPG4PBEVkFF5-AAAACMAARAD.jpg,246,246,96.4323143448551
3415,dqSoGs7GTqOXRnsGRBuVSQAAACMAARAD.jpg,245,245,55.05700455602891
3422,Yj6eG85mQG6fWAMXaVT2ugAAACMAARAD.jpg,265,265,38.39891627068109
3422,VaOdXj0xSqKbv-hDxlVRMQAAACMAARAD.jpg,293,293,95.32543483834257
3422,l3GV1aYoRqiaTsr3ueRrYAAAACMAARAD.jpg,191,191,162.04793988464152
3428,fYo3u2RZQ8uBxtlXj_3oDwAAACMAARAD.jpg,270,270,6.743673281511964
3428,f4onmQkNQtekB3uFRteK0AAAACMAARAD.jpg,191,191,35.13216180124445
3428,gyeN5i6XTj2nDGF-eZM9xgAAACMAARAD.jpg,188,188,8.789370388658602
3429,htPZNJCyRGqTsR1Nnfos9AAAACMAARAD.jpg,266,266,177.0241914996658
3429,XepqIjwOTBeTjlqoe2d7vgAAACMAARAD.jpg,193,193,566.7407878506043
3429,3RWo5sQ3QgOgkEE0IBjj5gAAACMAARAD.jpg,199,199,470.6013504402891
3442,O1CN01HMdeA01LXZ2Odsaxj_!!0-mtopupload.jpg,385,385,87.0045837729942
3442,O1CN01UHAhfu1dihkuAJ6Ty_!!0-mtopupload.jpg,375,375,75.70245818868621
3442,O1CN01hDByVw1YlNzolfGGL_!!0-mtopupload.jpg,290,290,209.079404783106
3445,YbfcYQGFR_-ugd9f2oDPWwAAACMAARAD.jpg,426,426,72.85598217886442
3445,75CnFUSZT428q905hhpJ6gAAACMAARAD.jpg,212,212,33.001736280696164
3445,N1dks_u2RZWUcinDHRVZSwAAACMAARAD.jpg,213,213,221.4354287650842
3473,zCkc4ZG2RLKBDtj4SVl75QAAACMAARAD.jpg,213,213,38.34406196849607
3473,TmoEBCLMSDeYgMZanW06LAAAACMAARAD.jpg,187,187,20.49058942170503
3473,HAlPMF6bRuyQ5GKm1m7UEwAAACMAARAD.jpg,184,184,27.347965925537572
3498,nLYqy-IPQEaEJ0nT-yjDUQAAACMAARAD.jpg,359,359,104.30555064124059
3498,EuNsnL3OQIaKrFW-FfZSIwAAACMAARAD.jpg,232,232,140.84842461912183
3498,XE-04TBkQjW2IID5MPshywAAACMAARAD.jpg,225,225,195.57954301853985
3502,iXrJgKA7R2ehJnmQz28hewAAACMAARAD.jpg,201,201,757.6935807194051
3502,CaZJjLndTA2kv47qCGcpCgAAACMAARAD.jpg,262,262,198.87267620014066
3502,5VqQBipoSguI0apuimaH8gAAACMAARAD.jpg,336,336,77.67699554427823
3511,q6vD56CKS-6VkOu1EjEG0QAAACMAARAD.jpg,174,174,1933.1353903012443
3513,da7NxuohQO6TrY7nNQ3-EQAAACMAARAD.jpg,155,155,3719.2497556703097
3513,X1qESw46RT-VRMTLaarPEwAAACMAARAD.jpg,193,193,1088.6735613420271
3513,64nZ4nC0T7G-40-p0-XPMgAAACMAARAD.jpg,187,187,5477.618540306161
3520,ghryWrvfQsSTkwRRAxATyQAAACMAARAD.jpg,282,282,391.737241902812
3520,-SJHelDESymQnkQLzxKlEAAAACMAARAD.jpg,285,285,26.445426442987262
3526,ksSppSkvQ0S5whILabI3ugAAACMAARAD.jpg,191,191,1718.7356219764472
3526,5LxErIEPQm-Lsa92fDafJAAAACMAARAD.jpg,249,249,860.6856473171299
3526,1a6zORYrSb6WKnRVTUq7gwAAACMAARAD.jpg,305,305,125.8842855657811
3528,hsZNfCYXTT6IDyEi4WVmdwAAACMAARAD.jpg,157,157,708.8157979634128
3528,1nBKJQBuTJGX0hbQZNlvQAAAACMAARAD.jpg,280,280,93.66801370376275
3528,i3XvPmmLTty9catSNuCJnwAAACMAARAD.jpg,215,215,325.60824506322535
3535,x9BQE10sRPe26lBgcULfPgAAACMAARAD.jpg,223,223,317.67616154354
3535,04DbnQwuQ9-V7aXBO2DEHwAAACMAARAD.jpg,196,196,525.801731191995
3535,mVX_PQHxT_GtiLV6OSMxwwAAACMAARAD.jpg,173,173,342.1767125317527
3537,O1CN01gOEICO1NOWRwFzJfc_!!0-mtopupload.jpg,359,269,412.7197744418846
3537,O1CN01Qv0qVb1ZToPlVhKI8_!!0-mtopupload.jpg,454,352,881.0556681778395
3537,O1CN0109ZCMk1CDZCc5FpDP_!!0-mtopupload.jpg,348,240,954.6996720535653
3543,N3aGcFZ5Tt6UdUFS7gxTOwAAACMAARAD.jpg,632,632,858.0507528581653
3543,MMt_iAgARf6T_Obg6vz_zAAAACMAARED.jpg,293,293,3459.942149520877
3543,KybL_cK9QeWRMEd780Uy_gAAACMAARED.jpg,632,632,858.0507528581653
3544,O_9tu6PdQfCAGhHfde3WGgAAACMAARAD.jpg,275,275,182.11189118120345
3544,FWouOG6iSzWpyJ2c6nHjVAAAACMAARAD.jpg,311,311,388.3309678335734
3544,RxbCCnPDQwCPA8xpU5L2NAAAACMAARAD.jpg,257,257,1953.4062892700874
3546,qDxbnKsGQGag9DBtcWtlyQAAACMAARAD.jpg,202,202,335.2003777714637
3546,Udaw4euYQu2YOAYAjoANqgAAACMAARAD.jpg,290,290,79.80740855119818
3546,SnPE8USTTWeUwRE_2qCbJwAAACMAARAD.jpg,202,202,144.60928167814768
3548,n4xabOx4QWCh4twQrVGIgQAAACMAARAD.jpg,269,269,591.8923784521397
3562,-4rOCQlwT5ednnqCt8nDGwAAACMAARAD.jpg,201,201,28.96488984409354
3562,o_D2J6FkRlCZxYTSoKUwWwAAACMAARAD.jpg,205,205,171.66173264108323
3562,bkWDAmckTlSLYpY5UgTyXAAAACMAARAD.jpg,201,201,171.2726689252758
3579,2hThfX84Qg64nsG81y9RTgAAACMAARAD.jpg,223,223,713.6872263683966
3579,ivy5nIK5SN2iWvUZBRIM9QAAACMAARAD.jpg,147,147,313.6384193969189
3579,mJqaIc3uTWu3S03N37c0ygAAACMAARAD.jpg,148,148,761.5876090500462
3584,bVHcTTL3RQGIyOssUwQtjwAAACMAARAD.jpg,321,321,308.773258325981
3584,u2Qy5XeUQRSDPGcK9rgk6wAAACMAARAD.jpg,198,198,316.59857736851836
3584,4wqLHxcyScWES5oeXhLzawAAACMAARAD.jpg,218,218,204.15187295254927
3589,3tjIw0kWRVu4ZAkxX49UAQAAACMAARAD.jpg,167,167,121.53964893593268
3593,UsG-IrOuSYKbXID9NNRamAAAACMAARAD.jpg,547,547,10.258277332140159
3593,AUFUyIzdQh29WRYzcykyXwAAACMAARAD.jpg,163,163,2040.3452633678394
3593,piUduJf9R6y1tWHDjUWb5QAAACMAARAD.jpg,348,348,93.6249072706656
3599,AhhoCSOsSzyjz74-B8gqgAAAACMAARAD.jpg,224,224,1179.957033963265
3599,cU3SujOLS9OPOo9w_8JvzgAAACMAARAD.jpg,241,241,562.8393565774612
3599,aMdbbxOtTC6mfC9Pi6DgGQAAACMAARAD.jpg,326,326,357.29482770262274
3605,IECSqrZIRyyH9hTfvlZaPwAAACMAARAD.jpg,195,195,198.2560420084195
3605,XvEISBXzQqKW48e9SphaMgAAACMAARAD.jpg,271,271,162.71454485746088
3605,SZeAtZJLTkue55fETia32wAAACMAARAD.jpg,270,270,418.33786250044693
3606,7Izx53g6QAuWvDiCyXL7EgAAACMAARAD.jpg,237,237,168.63202103910044
3606,ItMI9HNZTRCGw5ZzGwSpaQAAACMAARAD.jpg,264,264,75.570030457209
3606,0DrBosxjRlm7IG7Uu3fvsAAAACMAARAD.jpg,355,355,92.83110707608836
3616,QhNmcgB8StyFo88OhTDcWgAAACMAARAD.jpg,375,375,137.36347311217776
3616,3SQVraSIRQKSX8F5MxE84AAAACMAARAD.jpg,246,246,846.8068837105591
3616,kBhoftcJT7e3AR8B7rwNrwAAACMAARAD.jpg,294,294,78.54045792648553
3623,MHjlGbxhSzuQ2VpANQpddwAAACMAARAD.jpg,228,228,918.8235250702272
3623,ItoYAO7yQouk1llqOd16CQAAACMAARAD.jpg,182,182,666.9724355174989
3623,Fq1HkzxoQaiBeRzbOZOi0QAAACMAARAD.jpg,312,312,472.4714931235304
3624,O1CN014cIM7h1GQAZ6Mm4Wi_!!0-mtopupload.jpg,343,343,373.09319769558044
3624,O1CN01AN0DJR1YBChpiYNqb_!!0-mtopupload.jpg,363,291,382.5351805715784
3624,O1CN01f5IDaK27k1MpBl0PF_!!0-mtopupload.jpg,363,291,382.5351805715784
3631,iY9yWc3QTcOx6n-kOIIz7gAAACMAARAD.jpg,212,212,229.00190048567305
3631,G-MSAzgASrGgCWRr-CSISgAAACMAARAD.jpg,155,155,387.1585245528797
3631,T61kZWM_QyyjVO_zDw9ungAAACMAARAD.jpg,163,163,177.97176883698359
3646,jW6uf1QPQvC1fDWuYi2m8gAAACMAARAD.jpg,227,227,29.28340721022437
3646,Ec-GWSp4TumVP3cXrrJfVgAAACMAARAD.jpg,398,398,132.62091118533868
3651,2a6qMY-eQjmydXrNH8g-8QAAACMAARAD.jpg,267,267,12.106740531834678
3651,C31ai8TvSt6Aw7nn7WL8EAAAACMAARAD.jpg,304,304,13.302871339495173
3651,M5qyXN0IQDmFV__iZ5mxEQAAACMAARAD.jpg,261,261,117.14041856686751
3660,7F5GgZ6eTpmFpOIfeUU-3AAAACMAARAD.jpg,245,245,133.52471115821692
3660,0ZtjBTLARn6qt52yuQnElAAAACMAARAD.jpg,170,170,304.2352588821973
3660,JQWS0PGVTK6mPX4AOT4KMwAAACMAARAD.jpg,187,187,327.45157396452277
3674,VrXVzGm2Tpyrp2KsKbA7PgAAACMAARAD.jpg,237,237,180.3364513201613
3674,S25MaRMMQ_iWrjC-_Sh1RgAAACMAARAD.jpg,364,364,387.9517594206484
3674,ab8HIIiZTqG5-rsdSStVDQAAACMAARAD.jpg,220,220,172.31107191448675
3676,Kn8XqtIhSryOhVcmBoV3oAAAACMAARAD.jpg,195,195,138.13732258674418
3676,cJl8B2jjSyaKRqpEJMWTEgAAACMAARAD.jpg,180,180,206.7857344297744
3676,gGtVXsUMS7CufhWjoMeSjwAAACMAARAD.jpg,206,206,68.45438063863311
3697,8kARUQ51Q2qBAaQMZXs_MAAAACMAARAD.jpg,240,240,42.778645828510804
3697,OpgTfethRwmlkvrqtsjxbwAAACMAARAD.jpg,294,294,300.1284661418591
3697,usrmMx_GRba2kYf0d-OO1QAAACMAARAD.jpg,377,377,40.937718596950354
3698,O1CN01jdoFrE1WnYdoCpaBE_!!0-mtopupload.jpg,429,429,167.57180126713976
3698,O1CN01epR0xK1WSUQEcG7FY_!!0-mtopupload.jpg,458,416,184.43628567610747
3698,O1CN01NZ3J5s1Lt5eV9suJO_!!0-mtopupload.jpg,429,429,167.57180126713976
3701,OpCSNS1aSAuTXIC0S6ogewAAACMAARAD.jpg,221,221,106.33202994860895
3701,5zxCNHTRSX6xWrbnOdarkAAAACMAARAD.jpg,351,351,228.3727676356206
3701,Lb30IMwHRPmIOGnynSRCMQAAACMAARAD.jpg,213,213,790.8654632402231
3707,VyvxA09HQ9Wn3Bw6-vPUCAAAACMAARAD.jpg,211,211,225.6296737034022
3707,l7LlQEUyRtKxBMqdL4p38AAAACMAARAD.jpg,208,208,1245.4226891662654
3707,zlJ5Sr9qRIe7U5Newhi0LgAAACMAARAD.jpg,226,226,520.1152500852191
3724,6U4EIcWDTzqJ2eXd7Cxi1AAAACMAARAD.jpg,290,290,156.40020075457988
3724,VcdJgZnSTGuamfCXXXnLAgAAACMAARAD.jpg,161,161,12.56169215659548
3724,rovw_GrAQOSHEi-L201IugAAACMAARAD.jpg,195,195,155.70219430259945
3731,lY3RC9HzSNGnxSEIZsEfYgAAACMAARAD.jpg,242,242,794.4068341633114
3731,t81Jr_6LRcmtTcTh2G8BpAAAACMAARAD.jpg,242,242,785.053442769418
3731,GIgIeD5PS5Cm0npAdSRqmwAAACMAARAD.jpg,226,226,460.95062277449244
3734,QemPmgrtQ0-aWozkhbX_kgAAACMAARAD.jpg,239,239,2606.4623210105074
3734,11yV_KqvSrGfn50W16TtRwAAACMAARAD.jpg,238,238,2738.1922739881497
3734,XBxcAxA1SaOzWvX7ujIr2wAAACMAARAD.jpg,331,331,1188.5328192930458
3735,O1CN01G7db8j1qwWiIWPNa9_!!0-mtopupload.jpg,314,363,76.25343401593481
3735,O1CN01rqxIws21qXJ3zzfZx_!!0-mtopupload.jpg,309,457,135.1903722795963
3735,O1CN01wHKDvw1IwLch7mBxE_!!0-mtopupload.jpg,313,313,328.6301202473008
3736,R_lIr9HoSymBv2GkWbgVFgAAACMAARAD.jpg,197,197,847.5981689229544
3736,TmNZdOMjQ8WgU8JPq49y9AAAACMAARAD.jpg,168,168,27.368018432512365
3736,9rpV88xPSKCAZM9GmwDo0wAAACMAARAD.jpg,305,305,233.01294084472005
3744,AmX2Gh__Tju_71iDcpKJIwAAACMAARAD.jpg,204,204,46.74849390503605
3744,NmIJz9J3QYKeeI9BKWb3iAAAACMAARAD.jpg,182,182,1082.190579338244
3744,V4U01RoxQX-ldp1dUAWoDQAAACMAARAD.jpg,286,286,179.24689420849046
3771,D3deQkugSO6LZeXmIXHpVgAAACMAARAD.jpg,192,192,269.58508588576024
3771,hTUWuxjLQLatnweU0UusOwAAACMAARAD.jpg,316,316,32.73613522529885
3771,2gbC7vVpRb6oLhhBtMylvQAAACMAARAD.jpg,188,188,651.4483763609495
3776,zt5WH3y1SUOwGwOn6iH-7AAAACMAARAD.jpg,161,161,28.744834767323045
3776,eAYV5ef7RVuIzDE-itmdKwAAACMAARAD.jpg,164,164,293.019447978737
3776,roYOBuvNTZmZZA74IbQtLwAAACMAARAD.jpg,228,228,20.2542891005789
3779,O1CN01MmZlKN1ruyzra3mWE_!!0-mtopupload.jpg,156,156,73.19024110081044
3779,O1CN019sVLiY1EVXzBb6C3B_!!0-mtopupload.jpg,297,305,312.13505575963615
3779,O1CN01UL5G2j1ZvIBDa7K6B_!!0-mtopupload.jpg,323,323,234.1596257028345
3787,O1CN01xfcngz1YY6ZphBmnk_!!0-mtopupload.jpg,308,256,48.78119640700993
3787,O1CN01KyOAfa1VO53vUZvqW_!!0-mtopupload.jpg,311,311,57.253627745960294
3787,O1CN011vkAuA1WtVrH7dxlo_!!0-mtopupload.jpg,238,238,153.304875602567
3794,rQtKRQhXSmivgPXosfC3aQAAACMAARAD.jpg,351,351,35.31524569661206
3794,Z0JpU05GQxCI9Lb9v37SQwAAACMAARAD.jpg,1471,1471,83.381110944646
3794,Tabk9kg9TgCBqHSd6P2Q4gAAACMAARAD.jpg,393,393,10.985995188554915
3796,O1CN01BaRoAr1dqwsysSkgD_!!0-mtopupload.jpg,188,188,377.29462283801826
3796,O1CN01hpAAVZ1lVRD2cMBJg_!!0-mtopupload.jpg,220,220,357.65969225975
3796,O1CN01yorSiB24ihNTAwDhl_!!0-mtopupload.jpg,336,251,125.1426924066929
3813,AqXchAkcRZO7PC4XWF5gzQAAACMAARAD.jpg,306,306,193.1744344393034
3813,aLAOgZ2uRR6FUaQM_EP1IAAAACMAARAD.jpg,216,216,373.20902671226014
3813,hHJAWPJNT4WqzAAz8Be97gAAACMAARAD.jpg,303,303,123.58134626939965
3819,cPAWgG14Q_KymaXKh2gUcwAAACMAARAD.jpg,140,140,235.04044430445646
3819,RKz0EIZQQJOt8Wm4YICA-wAAACMAARAD.jpg,265,265,142.72139478442443
3819,eruPBCl2QmK-1bRDZwdWawAAACMAARAD.jpg,181,181,456.5322954687554
3823,M-Qjm4fkRJeY8XHFLqnenAAAACMAARAD.jpg,195,195,147.97899015362827
3823,HcsarOQzQrOE11zy_cnxnwAAACMAARAD.jpg,154,154,318.02025444078936
3823,5wG_HgRkS2mfjDWm3bdD0wAAACMAARAD.jpg,198,198,357.00387961415225
3829,IJ8amjRARFOaNbFGGa_vbQAAACMAARAD.jpg,280,280,40.47064564097642
3829,BLeEhoOLQo-PFKfvx47-HgAAACMAARAD.jpg,260,260,48.495663150581215
3829,T64m08sZSTyxuDsa5PYOwgAAACMAARAD.jpg,368,368,46.788065550426055
3838,G_jO4Tp5R6OYX_fKDIUv-gAAACMAARAD.jpg,190,190,280.7697266472786
3838,jIq8ly_MSJSOALumHWsq0gAAACMAARAD.jpg,175,175,536.3910600300542
3838,XkD_bxAKS5WE7JreVSqU1AAAACMAARAD.jpg,157,157,1175.7861714740113
3848,tbKGX4TfRmyDcxc43kPQ9QAAACMAARAD.jpg,231,231,81.20717410170457
3848,1ocGkY01T7K_DAl3n-uQLwAAACMAARAD.jpg,156,156,181.55206491515239
3848,_HCqSj_RTTGV-Sbyvo1JBwAAACMAARAD.jpg,169,169,249.64074401949608
3851,11IMRtN8SE-xuYblvD6gaAAAACMAARAD.jpg,307,307,397.968733547952
3851,enhtcOq4QViKY7uFFuZyhAAAACMAARAD.jpg,311,311,443.997580670175
3851,j2aPohm2RuCcIGUorq9xDwAAACMAARAD.jpg,355,355,282.24225966280625
3854,O1CN01LtB7CE1jQHWCdl0KP_!!0-mtopupload.jpg,162,162,2246.993172840912
3854,O1CN013njqOW1jQHWEyJSr1_!!0-mtopupload.jpg,193,155,2175.12962958814
3854,O1CN018ujOTW1jQHWB98OK3_!!685284542-0-antinsbiocamera.jpg,615,615,50.63862456396309
3863,VdprWgrtRYSMl8XTAjO_OwAAACMAARAD.jpg,229,229,77.87862377171025
3863,DVC91NoRSsSznalEearShQAAACMAARAD.jpg,167,167,293.4307344403086
3863,QlbY4Ia9RGSiyNHMUlcv5QAAACMAARAD.jpg,229,229,149.06744117853543
3865,E30z9Y5nS5mcL8pF9J7eJgAAACMAARAD.jpg,150,150,104.23671170172841
3865,6Ta7H7kPToytbEYZMdO1ywAAACMAARAD.jpg,133,133,620.9854996467075
3865,5yX-40d0QcKPJmxRysxA6gAAACMAARAD.jpg,140,140,82.04064846938775
3877,O1CN01QpVgRu1Y4KlWTyAtF_!!0-mtopupload.jpg,424,424,215.29829263762863
3877,O1CN01jhKfvh1PxRsuGzzh6_!!6000000001907-0-antinsbiocamera.jpg,280,280,433.711304599646
3877,O1CN01O2z7kH1P4wknvnDd2_!!6000000001788-0-antinsbiocamera.jpg,302,302,341.2890478774772
3880,Sa8W3pgLRuauJZnlupIBHQAAACMAARAD.jpg,297,297,26.662801265807907
3880,0HmctjqsQjOHQ3-FGaEvkwAAACMAARAD.jpg,267,267,26.738575069189103
3880,vp5rwj4ZQi-BgF7ZJBCw-AAAACMAARAD.jpg,168,168,147.265589569161
3888,lBhkEVh_Scy3QNuwx0tSigAAACMAARED.jpg,336,336,7.300913963749591
3888,BBlM4d5fRoGEQ0WGaxbUXQAAACMAARAD.jpg,336,336,7.300913963749591
3893,59ydf7ldRfSPmONcy8lorgAAACMAARAD.jpg,213,213,180.40265843797494
3893,okwo8iVQQ1ajw9b2PYoNogAAACMAARAD.jpg,181,181,2526.5663065915296
3893,UW882mh0TDmgT7-UorDYhwAAACMAARAD.jpg,234,234,647.6899397336193
3897,44Co3RMoSiWwVdn2DCVN9AAAACMAARAD.jpg,577,577,1276.4117739223723
3897,IC1uwshuSxediKm1-kTg5AAAACMAARAD.jpg,245,245,2242.629223905838
3897,zENs_AgTSpm5Q3bXhRK7tgAAACMAARED.jpg,245,245,2242.629223905838
3913,OpoQQUTZR1mEw3owWKVzVAAAACMAARAD.jpg,166,166,184.75185247282556
3913,Pi-28WJMRp6YRXSH7vgHnwAAACMAARAD.jpg,229,229,405.44795100740987
3913,gX95WEvOTu2GuxB-IT8mhgAAACMAARAD.jpg,213,213,43.29714682038849
3934,LrvxzSDtSRGsQBjRTn3d5AAAACMAARAD.jpg,211,211,53.519632369117154
3934,3R5zk6EzQVm_XhQtXAmGuQAAACMAARAD.jpg,183,183,179.09192752101558
3934,40YCNGXWSb-_0lKj3kLsEwAAACMAARAD.jpg,209,209,112.19365047314899
3940,WOP1QCMWR1OuPZmg_C2VtAAAACMAARAD.jpg,224,224,533.077610728841
3940,NeMqB8myTF6XCunDJZhZOgAAACMAARAD.jpg,220,220,225.29941786080184
3940,hlLA39mfQBymo7IsoSaOdwAAACMAARAD.jpg,280,280,169.69014667960616
3953,SWluRl2_SYqBVlONl56_ZQAAACMAARAD.jpg,284,284,680.3661330338348
3953,u2H2mrxNSM2aVJiLLVnkRwAAACMAARAD.jpg,234,234,1837.2131266357674
3953,3hMkt8qNRmi3QOrBXtLV0AAAACMAARAD.jpg,306,306,346.4966782049623
3961,8ixPq5SAR7KzlFJvIyodxQAAACMAARAD.jpg,217,217,277.9042397351258
3961,n3Z_QqmbS8-wWpH565Bj3QAAACMAARAD.jpg,221,221,373.59518468970043
3961,e4zUOiGvQPigqwo5Pp3KLAAAACMAARAD.jpg,283,283,145.2726482556551
3965,bWrVKQMHQ3yT7HepRrK54QAAACMAARAD.jpg,248,248,20.24832886700355
3967,R1Iobn6STaGmiizCAlzXYgAAACMAARAD.jpg,304,304,11.948215286597126
3967,YvpyRHA1R6G35KDGlW6fwQAAACMAARAD.jpg,459,459,9.791852047984982
3967,LlbX6IOxTyyTUT4lZR7g5gAAACMAARAD.jpg,350,350,8.910383673469388
3978,O1CN016aSymJ1iXmO3c2vs4_!!0-mtopupload.jpg,452,386,953.6998526912198
3978,O1CN01Rph5sM26l6gt4h6Vp_!!0-mtopupload.jpg,268,268,528.6733503676732
3978,O1CN01HnEzYc1prCUaxMZv7_!!0-mtopupload.jpg,314,338,489.8442673736473
3978,O1CN01Fq2F5q1Bvhl2T0Yli_!!0-mtopupload.jpg,346,346,323.9204356730427
3979,7RWb871WT2K7iFu5ofZhvAAAACMAARAD.jpg,329,329,446.216899691863
3981,p1SUI3gGSwaAsfKaUhJsuQAAACMAARED.jpg,387,387,6.540287318796487
3981,gPLUd4xsT5e_MQaftylzdwAAACMAARED.jpg,373,373,42.79975800660391
3981,uTizheh6T7uUGsHN08RqBgAAACMAARAD.jpg,373,373,42.79975800660391
3981,ltm-g4XsRROuNbdmTlPZlgAAACMAARAD.jpg,387,387,6.540287318796487
3989,AaiyEHf2Sx6oG7jjpQEQewAAACMAARAD.jpg,422,422,745.5574167221375
3989,BEskcUShT0WPfEfAYSjjCgAAACMAARAD.jpg,279,279,493.7482237972091
3989,whSkyGiXS0WYYYmGJodCoAAAACMAARAD.jpg,263,263,129.84259608772427
3989,MDL4onQXQLmBkOnpWW9CAwAAACMAARAD.jpg,397,397,604.1969476543353
3991,9Nlq5MuUTJKVUDZXPSiwBAAAACMAARAD.jpg,172,172,58.058290204482496
3995,O1CN01ZqOQMR1QPqRRO88td_!!6000000001969-0-antinsbiocamera.jpg,258,258,442.1993533108863
